language,file_path,class_name,smell_type,category,method,line_start,line_end,annotation_kind,evidence
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Inappropriate Intimacy,Couplers,accessInternalDetails,106,108,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateContactInfo,111,117,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateName,120,123,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateAddress,126,128,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updatePhoneNumber,131,133,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Shotgun Surgery,Change Preventers,updateEmail,136,138,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForPromotion,141,143,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForDiscount,146,148,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Divergent Change,Change Preventers,notifyForNewArrivals,151,153,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,156,158,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,161,163,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Switch Statements,Object-Orientation Abusers,handleComplaint,166,169,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Cashier.js,Cashier,Refused Bequest,Object-Orientation Abusers,refusedBequest,179,181,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Primitive Obsession,Bloaters,constructor,19,20,block,        // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Data Clumps,Bloaters,constructor,22,27,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Temporary Field,Object-Orientation Abusers,constructor,29,32,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateContactInfo,59,65,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateName,68,71,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateAddress,74,76,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updatePhoneNumber,79,81,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Shotgun Surgery,Change Preventers,updateEmail,84,86,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForPromotion,89,91,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForDiscount,94,96,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Divergent Change,Change Preventers,notifyForNewArrivals,99,101,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,104,106,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,109,111,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Switch Statements,Object-Orientation Abusers,handleComplaint,114,117,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Speculative Generality,Dispensables,askForReceipt,127,127,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Dead Code,Dispensables,anotherUnusedMethod,131,132,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Dead Code,Dispensables,yetAnotherUnusedMethod,135,136,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Long Method,Bloaters,longMethod,139,153,block,        // Long Method (too many tasks in a single method)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,156,161,block,        // Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Duplicate Code,Dispensables,duplicateMethod,164,168,block,        // Duplicate Code (repeating functionality)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Message Chains,Couplers,chainOfMethods,171,174,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Middle Man,Couplers,middlemanMethod,177,180,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Inappropriate Intimacy,Couplers,accessInternalDetails,192,194,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Chef.js,Chef,Refused Bequest,Object-Orientation Abusers,refusedBequest,197,199,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Control Coupling,Couplers,constructor,13,13,inline,        this.Shop = Shop; // Dependency Injection (Control Coupling)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Primitive Obsession,Bloaters,constructor,14,14,inline,        this.frequentCustomerDiscount = false; // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Data Clumps,Bloaters,constructor,16,21,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Temporary Field,Object-Orientation Abusers,constructor,23,25,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Lazy Class,Dispensables,constructor,27,29,block,        // Lazy Class
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Feature Envy,Couplers,orderPizza,33,33,inline,        this.Shop.receiveOrder(pizzaType); // Feature Envy (refers to another class to do its work)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Inappropriate Intimacy,Couplers,complain,38,38,inline,        this.Shop.casher.calmCustomerDown(); // Inappropriate Intimacy (accessing another object's internal details)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Inappropriate Intimacy,Couplers,complain,39,39,inline,        this.Shop.casher.chef.cleanKitchen(); // Inappropriate Intimacy (accessing another object's internal details)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Speculative Generality,Dispensables,askForReceipt,43,43,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Dead Code,Dispensables,anotherUnusedMethod,47,48,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Dead Code,Dispensables,yetAnotherUnusedMethod,51,52,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Long Method,Bloaters,longComplaintMethod,55,64,block,        // Long Method (too many complaints handled in one method)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,67,72,block,        // Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Duplicate Code,Dispensables,duplicateComplaint,75,81,block,        // Duplicate Code (repeating complaint functionality)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Message Chains,Couplers,chainOfMethods,84,87,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Middle Man,Couplers,middlemanMethod,90,93,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Inappropriate Intimacy,Couplers,accessInternalDetails,105,107,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateContactInfo,110,116,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateName,119,122,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateAddress,125,127,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updatePhoneNumber,130,132,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Shotgun Surgery,Change Preventers,updateEmail,135,137,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForPromotion,140,142,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForDiscount,145,147,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Divergent Change,Change Preventers,notifyForNewArrivals,150,152,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,155,157,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,160,162,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Switch Statements,Object-Orientation Abusers,handleComplaint,165,168,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Refused Bequest,Object-Orientation Abusers,refusedBequest,178,179,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Customer.js,Customer,Comments,Dispensables,orderDrink,182,190,block,        // Unnecessary Comments (explaining what each line does)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Primitive Obsession,Bloaters,constructor,15,16,block,        // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Data Clumps,Bloaters,constructor,18,23,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Temporary Field,Object-Orientation Abusers,constructor,25,28,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerInfo,43,49,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerName,52,55,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerAddress,58,60,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerPhoneNumber,63,65,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Shotgun Surgery,Change Preventers,updateCustomerEmail,68,70,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForPromotion,73,75,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForDiscount,78,80,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Divergent Change,Change Preventers,notifyForNewArrivals,83,85,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,88,90,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,93,95,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,98,101,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Speculative Generality,Dispensables,askForReceipt,111,111,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Dead Code,Dispensables,anotherUnusedMethod,115,116,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Dead Code,Dispensables,yetAnotherUnusedMethod,119,120,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Long Method,Bloaters,longMethod,123,135,block,        // Long Method (too many tasks in a single method)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,138,144,block,        // Long Parameter List (too many parameters in the method)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Duplicate Code,Dispensables,duplicateMethod,147,151,block,        // Duplicate Code (repeating functionality)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Message Chains,Couplers,chainOfMethods,154,157,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Middle Man,Couplers,middlemanMethod,160,163,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Inappropriate Intimacy,Couplers,accessInternalDetails,175,177,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Refused Bequest,Object-Orientation Abusers,refusedBequest,180,182,block,        // Refused Bequest (method that should be inherited but is empty)
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Refused Bequest,Object-Orientation Abusers,constructor,187,187,inline,"        this.cheeseType = ""Mozzarella""; // Refused Bequest"
javascript,JavaScript/SmellyAnnotated/Pizza.js,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,191,194,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Primitive Obsession,Bloaters,constructor,19,20,block,        // Primitive Obsession
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Data Clumps,Bloaters,constructor,22,27,block,        // Data Clumps
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Temporary Field,Object-Orientation Abusers,constructor,29,32,block,        // Temporary Fields
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateContactInfo,55,61,block,        // Shotgun Surgery (changing multiple methods to update contact info)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateName,64,67,block,        // Shotgun Surgery (separate method to update name)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateAddress,70,72,block,        // Shotgun Surgery (separate method to update address)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updatePhoneNumber,75,77,block,        // Shotgun Surgery (separate method to update phone number)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Shotgun Surgery,Change Preventers,updateEmail,80,82,block,        // Shotgun Surgery (separate method to update email)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForPromotion,85,87,block,        // Divergent Change (method to notify for promotion)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForDiscount,90,92,block,        // Divergent Change (method to notify for discount)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Divergent Change,Change Preventers,notifyForNewArrivals,95,97,block,        // Divergent Change (method to notify for new arrivals)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,100,102,block,        // Parallel Inheritance Hierarchies (method to apply discount)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,105,107,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Switch Statements,Object-Orientation Abusers,handleComplaint,110,113,method-scope,        // Switch Statements (using if-else to simulate switch)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Speculative Generality,Dispensables,askForReceipt,123,123,inline,"        console.log(""Customer is asking for a receipt.""); // Speculative Generality (unused method)"
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Dead Code,Dispensables,anotherUnusedMethod,127,128,block,        // Dead Code (method is never called)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Dead Code,Dispensables,yetAnotherUnusedMethod,131,132,block,        // More Dead Code
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Message Chains,Couplers,chainOfMethods,135,138,block,        // Message Chain (calling methods on objects returned by another method)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Middle Man,Couplers,middlemanMethod,141,144,block,        // Middle Man (methods that delegate to other methods)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Inappropriate Intimacy,Couplers,accessInternalDetails,156,158,block,        // Inappropriate Intimacy (accessing internal details of another class)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Long Method,Bloaters,longMethod,161,178,block,        // Long Method (too many tasks in a single method)
javascript,JavaScript/SmellyAnnotated/Shop.js,Shop,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,181,188,block,        // Long Parameter List (too many parameters in the method)
