language,file_path,class_name,smell_type,category,method,line_start,line_end,annotation_kind,evidence
python,Python/SmellyAnnotated/Customer.py,Customer,Inappropriate Intimacy,Couplers,complain,35,35,inline,        self.pizza_shop.casher.calm_customer_down()  # Inappropriate Intimacy (accessing another object's internal details)
python,Python/SmellyAnnotated/Customer.py,Customer,Inappropriate Intimacy,Couplers,complain,36,36,inline,        self.pizza_shop.casher.chef.clean_kitchen()  # Inappropriate Intimacy (accessing another object's internal details)
python,Python/SmellyAnnotated/Customer.py,Customer,Speculative Generality,Dispensables,ask_for_receipt,39,39,inline,"        print(""Customer is asking for a receipt."")  # Speculative Generality (unused method)"
python,Python/SmellyAnnotated/Customer.py,Customer,Dead Code,Dispensables,another_unused_method,42,42,inline,        pass  # Dead Code (method is never called)
python,Python/SmellyAnnotated/Customer.py,Customer,Dead Code,Dispensables,yet_another_unused_method,45,45,inline,        pass  # More Dead Code
python,Python/SmellyAnnotated/Customer.py,Customer,Long Method,Bloaters,long_complaint_method,48,56,block,        # Long Method (too many complaints handled in one method)
python,Python/SmellyAnnotated/Customer.py,Customer,Long Parameter List,Bloaters,order_with_unnecessary_details,59,61,block,        # Long Parameter List (too many parameters in the method)
python,Python/SmellyAnnotated/Customer.py,Customer,Duplicate Code,Dispensables,duplicate_complaint,64,69,block,        # Duplicate Code (repeating complaint functionality)
python,Python/SmellyAnnotated/Customer.py,Customer,Message Chains,Couplers,chain_of_methods,72,74,block,        # Message Chain (calling methods on objects returned by another method)
python,Python/SmellyAnnotated/Customer.py,Customer,Middle Man,Couplers,middleman_method,77,79,block,        # Middle Man (methods that delegate to other methods)
python,Python/SmellyAnnotated/Customer.py,Customer,Inappropriate Intimacy,Couplers,access_internal_details,89,90,block,        # Inappropriate Intimacy (accessing internal details of another class)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_contact_info,93,98,block,        # Shotgun Surgery (changing multiple methods to update contact info)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_name,101,103,block,        # Shotgun Surgery (separate method to update name)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_address,106,107,block,        # Shotgun Surgery (separate method to update address)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_phone_number,110,111,block,        # Shotgun Surgery (separate method to update phone number)
python,Python/SmellyAnnotated/Customer.py,Customer,Shotgun Surgery,Change Preventers,update_email,114,115,block,        # Shotgun Surgery (separate method to update email)
python,Python/SmellyAnnotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_promotion,118,119,block,        # Divergent Change (method to notify for promotion)
python,Python/SmellyAnnotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_discount,122,123,block,        # Divergent Change (method to notify for discount)
python,Python/SmellyAnnotated/Customer.py,Customer,Divergent Change,Change Preventers,notify_for_new_arrivals,126,127,block,        # Divergent Change (method to notify for new arrivals)
python,Python/SmellyAnnotated/Customer.py,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_discount,130,131,block,        # Parallel Inheritance Hierarchies (method to apply discount)
python,Python/SmellyAnnotated/Customer.py,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_loyalty_points,134,135,block,        # Parallel Inheritance Hierarchies (method to apply loyalty points)
python,Python/SmellyAnnotated/Customer.py,Customer,Switch Statements,Object-Orientation Abusers,handle_complaint,138,146,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Customer.py,Customer,Refused Bequest,Object-Orientation Abusers,refused_bequest,149,150,block,        # Refused Bequest (method that should be inherited but is empty)
python,Python/SmellyAnnotated/Customer.py,Customer,Comments,Dispensables,order_drink,153,153,block,        # Unnecessary Comments (explaining what each line does)
python,Python/SmellyAnnotated/Drink.py,Drink,Data Class,Dispensables,__init__,9,11,method-scope,    # Data Class
python,Python/SmellyAnnotated/Drink.py,Drink,Primitive Obsession,Bloaters,create_order,13,16,method-scope,    # Primitive Obsession
python,Python/SmellyAnnotated/Drink.py,Drink,Primitive Obsession,Bloaters,add_to_order,17,19,method-scope,    # Primitive Obsession
python,Python/SmellyAnnotated/Pizza.py,Pizza,Primitive Obsession,Bloaters,__init__,15,16,block,        # Primitive Obsession
python,Python/SmellyAnnotated/Pizza.py,Pizza,Data Clumps,Bloaters,__init__,18,23,block,        # Data Clumps
python,Python/SmellyAnnotated/Pizza.py,Pizza,Temporary Field,Object-Orientation Abusers,__init__,25,27,block,        # Temporary Fields
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_info,39,44,block,        # Shotgun Surgery (changing multiple methods to update contact info)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_name,47,49,block,        # Shotgun Surgery (separate method to update name)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_address,52,53,block,        # Shotgun Surgery (separate method to update address)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_phone_number,56,57,block,        # Shotgun Surgery (separate method to update phone number)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Shotgun Surgery,Change Preventers,update_customer_email,60,61,block,        # Shotgun Surgery (separate method to update email)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_promotion,64,65,block,        # Divergent Change (method to notify for promotion)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_discount,68,69,block,        # Divergent Change (method to notify for discount)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Divergent Change,Change Preventers,notify_for_new_arrivals,72,73,block,        # Divergent Change (method to notify for new arrivals)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_discount,76,77,block,        # Parallel Inheritance Hierarchies (method to apply discount)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_loyalty_points,80,81,block,        # Parallel Inheritance Hierarchies (method to apply loyalty points)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Switch Statements,Object-Orientation Abusers,handle_complaint,84,92,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Speculative Generality,Dispensables,ask_for_receipt,95,95,inline,"        print(""Customer is asking for a receipt."")  # Speculative Generality (unused method)"
python,Python/SmellyAnnotated/Pizza.py,Pizza,Dead Code,Dispensables,another_unused_method,98,98,inline,        pass  # Dead Code (method is never called)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Dead Code,Dispensables,yet_another_unused_method,101,101,inline,        pass  # More Dead Code
python,Python/SmellyAnnotated/Pizza.py,Pizza,Long Method,Bloaters,long_method,104,115,block,        # Long Method (too many tasks in a single method)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Long Parameter List,Bloaters,order_with_unnecessary_details,118,123,block,        # Long Parameter List (too many parameters in the method)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Duplicate Code,Dispensables,duplicate_method,126,129,block,        # Duplicate Code (repeating functionality)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Message Chains,Couplers,chain_of_methods,132,134,block,        # Message Chain (calling methods on objects returned by another method)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Middle Man,Couplers,middleman_method,137,139,block,        # Middle Man (methods that delegate to other methods)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Inappropriate Intimacy,Couplers,access_internal_details,149,150,block,        # Inappropriate Intimacy (accessing internal details of another class)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Refused Bequest,Object-Orientation Abusers,refused_bequest,153,154,block,        # Refused Bequest (method that should be inherited but is empty)
python,Python/SmellyAnnotated/Pizza.py,Pizza,Refused Bequest,Object-Orientation Abusers,__init__,160,160,inline,"        self.cheese_type = ""Mozzarella""  # Refused Bequest"
python,Python/SmellyAnnotated/Pizza.py,Pizza,Switch Statements,Object-Orientation Abusers,handle_complaint,163,167,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Shop.py,Shop,Primitive Obsession,Bloaters,__init__,19,20,block,        # Primitive Obsession
python,Python/SmellyAnnotated/Shop.py,Shop,Data Clumps,Bloaters,__init__,22,27,block,        # Data Clumps
python,Python/SmellyAnnotated/Shop.py,Shop,Temporary Field,Object-Orientation Abusers,__init__,29,31,block,        # Temporary Fields
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_contact_info,51,56,block,        # Shotgun Surgery (changing multiple methods to update contact info)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_name,59,61,block,        # Shotgun Surgery (separate method to update name)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_address,64,65,block,        # Shotgun Surgery (separate method to update address)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_phone_number,68,69,block,        # Shotgun Surgery (separate method to update phone number)
python,Python/SmellyAnnotated/Shop.py,Shop,Shotgun Surgery,Change Preventers,update_email,72,73,block,        # Shotgun Surgery (separate method to update email)
python,Python/SmellyAnnotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_promotion,76,77,block,        # Divergent Change (method to notify for promotion)
python,Python/SmellyAnnotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_discount,80,81,block,        # Divergent Change (method to notify for discount)
python,Python/SmellyAnnotated/Shop.py,Shop,Divergent Change,Change Preventers,notify_for_new_arrivals,84,85,block,        # Divergent Change (method to notify for new arrivals)
python,Python/SmellyAnnotated/Shop.py,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_discount,88,89,block,        # Parallel Inheritance Hierarchies (method to apply discount)
python,Python/SmellyAnnotated/Shop.py,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,apply_loyalty_points,92,93,block,        # Parallel Inheritance Hierarchies (method to apply loyalty points)
python,Python/SmellyAnnotated/Shop.py,Shop,Switch Statements,Object-Orientation Abusers,handle_complaint,96,104,block,        # Switch Statements (using if-else to simulate switch)
python,Python/SmellyAnnotated/Shop.py,Shop,Speculative Generality,Dispensables,ask_for_receipt,107,107,inline,"        print(""Customer is asking for a receipt."")  # Speculative Generality (unused method)"
python,Python/SmellyAnnotated/Shop.py,Shop,Dead Code,Dispensables,another_unused_method,110,110,inline,        pass  # Dead Code (method is never called)
python,Python/SmellyAnnotated/Shop.py,Shop,Dead Code,Dispensables,yet_another_unused_method,113,113,inline,        pass  # More Dead Code
python,Python/SmellyAnnotated/Shop.py,Shop,Message Chains,Couplers,chain_of_methods,116,118,block,        # Message Chain (calling methods on objects returned by another method)
python,Python/SmellyAnnotated/Shop.py,Shop,Middle Man,Couplers,middleman_method,121,123,block,        # Middle Man (methods that delegate to other methods)
python,Python/SmellyAnnotated/Shop.py,Shop,Inappropriate Intimacy,Couplers,access_internal_details,133,134,block,        # Inappropriate Intimacy (accessing internal details of another class)
python,Python/SmellyAnnotated/Shop.py,Shop,Long Method,Bloaters,long_method,137,153,block,        # Long Method (too many tasks in a single method)
python,Python/SmellyAnnotated/Shop.py,Shop,Long Parameter List,Bloaters,order_with_unnecessary_details,156,161,block,        # Long Parameter List (too many parameters in the method)
