language,file_path,class_name,smell_type,category,method,line_start,line_end,annotation_kind,evidence
java,Java/SmellyAnnotated/Chef.java,Chef,Duplicate Code,Dispensables,duplicateMethod,177,181,block,        // Duplicate Code (repeating functionality)
java,Java/SmellyAnnotated/Chef.java,Chef,Message Chains,Couplers,chainOfMethods,184,187,block,        // Message Chain (calling methods on objects returned by another method)
java,Java/SmellyAnnotated/Chef.java,Chef,Middle Man,Couplers,middlemanMethod,190,193,block,        // Middle Man (methods that delegate to other methods)
java,Java/SmellyAnnotated/Chef.java,Chef,Inappropriate Intimacy,Couplers,accessInternalDetails,205,207,block,        // Inappropriate Intimacy (accessing internal details of another class)
java,Java/SmellyAnnotated/Chef.java,Chef,Refused Bequest,Object-Orientation Abusers,refusedBequest,210,212,block,        // Refused Bequest (method that should be inherited but is empty)
java,Java/SmellyAnnotated/Customer.java,Customer,Primitive Obsession,Bloaters,Entire Class,12,13,block,    // Primitive Obsession
java,Java/SmellyAnnotated/Customer.java,Customer,Data Clumps,Bloaters,Entire Class,15,20,block,    // Data Clumps
java,Java/SmellyAnnotated/Customer.java,Customer,Temporary Field,Object-Orientation Abusers,Entire Class,22,24,block,    // Temporary Fields
java,Java/SmellyAnnotated/Customer.java,Customer,Control Coupling,Couplers,Customer,27,27,inline,        this.pizzaShop = pizzaShop; // Dependency Injection (Control Coupling)
java,Java/SmellyAnnotated/Customer.java,Customer,Primitive Obsession,Bloaters,Customer,28,28,inline,        this.frequentCustomerDiscount = false; // Primitive Obsession
java,Java/SmellyAnnotated/Customer.java,Customer,Feature Envy,Couplers,orderPizza,33,33,inline,        this.pizzaShop.receiveOrder(pizzaType); // Feature Envy (refers to another class to do its work)
java,Java/SmellyAnnotated/Customer.java,Customer,Inappropriate Intimacy,Couplers,complain,38,38,inline,        this.pizzaShop.getCashier().calmCustomerDown(); // Inappropriate Intimacy (accessing another object's internal details)
java,Java/SmellyAnnotated/Customer.java,Customer,Speculative Generality,Dispensables,askForReceipt,42,42,inline,"        System.out.println(""Customer is asking for a receipt."");  // Speculative Generality (unused method)"
java,Java/SmellyAnnotated/Customer.java,Customer,Dead Code,Dispensables,anotherUnusedMethod,46,47,block,        // Dead Code (method is never called)
java,Java/SmellyAnnotated/Customer.java,Customer,Long Method,Bloaters,longComplaintMethod,50,59,block,        // Long Method (too many complaints handled in one method)
java,Java/SmellyAnnotated/Customer.java,Customer,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,62,65,block,        // Long Parameter List (too many parameters in the method)
java,Java/SmellyAnnotated/Customer.java,Customer,Duplicate Code,Dispensables,duplicateComplaint,68,74,block,        // Duplicate Code (repeating complaint functionality)
java,Java/SmellyAnnotated/Customer.java,Customer,Message Chains,Couplers,chainOfMethods,77,80,block,        // Message Chain (calling methods on objects returned by another method)
java,Java/SmellyAnnotated/Customer.java,Customer,Middle Man,Couplers,middlemanMethod,83,86,block,        // Middle Man (methods that delegate to other methods)
java,Java/SmellyAnnotated/Customer.java,Customer,Shotgun Surgery,Change Preventers,updateContactInfo,98,104,block,        // Shotgun Surgery (changing multiple methods to update contact info)
java,Java/SmellyAnnotated/Customer.java,Customer,Shotgun Surgery,Change Preventers,updateName,107,110,block,        // Shotgun Surgery (separate method to update name)
java,Java/SmellyAnnotated/Customer.java,Customer,Shotgun Surgery,Change Preventers,updateAddress,113,115,block,        // Shotgun Surgery (separate method to update address)
java,Java/SmellyAnnotated/Customer.java,Customer,Shotgun Surgery,Change Preventers,updatePhoneNumber,118,120,block,        // Shotgun Surgery (separate method to update phone number)
java,Java/SmellyAnnotated/Customer.java,Customer,Shotgun Surgery,Change Preventers,updateEmail,123,125,block,        // Shotgun Surgery (separate method to update email)
java,Java/SmellyAnnotated/Customer.java,Customer,Divergent Change,Change Preventers,notifyForPromotion,128,130,block,        // Divergent Change (method to notify for promotion)
java,Java/SmellyAnnotated/Customer.java,Customer,Divergent Change,Change Preventers,notifyForDiscount,133,135,block,        // Divergent Change (method to notify for discount)
java,Java/SmellyAnnotated/Customer.java,Customer,Divergent Change,Change Preventers,notifyForNewArrivals,138,140,block,        // Divergent Change (method to notify for new arrivals)
java,Java/SmellyAnnotated/Customer.java,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,143,145,block,        // Parallel Inheritance Hierarchies (method to apply discount)
java,Java/SmellyAnnotated/Customer.java,Customer,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,148,150,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
java,Java/SmellyAnnotated/Customer.java,Customer,Switch Statements,Object-Orientation Abusers,handleComplaint,153,156,method-scope,        // Switch Statements (using if-else to simulate switch)
java,Java/SmellyAnnotated/Customer.java,Customer,Refused Bequest,Object-Orientation Abusers,refusedBequest,166,167,block,        // Refused Bequest (method that should be inherited but is empty)
java,Java/SmellyAnnotated/Customer.java,Customer,Inappropriate Intimacy,Couplers,accessInternalDetails,170,173,block,        // Inappropriate Intimacy (accessing internal details of another class)
java,Java/SmellyAnnotated/Drink.java,Drink,Primitive Obsession,Bloaters,Entire Class,12,13,block,    // Primitive Obsession
java,Java/SmellyAnnotated/Drink.java,Drink,Data Clumps,Bloaters,Entire Class,15,20,block,    // Data Clumps
java,Java/SmellyAnnotated/Drink.java,Drink,Temporary Field,Object-Orientation Abusers,Entire Class,22,24,block,    // Temporary Fields
java,Java/SmellyAnnotated/Drink.java,Drink,Primitive Obsession,Bloaters,Drink,28,28,inline,        this.isLargeSize = false; // Primitive Obsession
java,Java/SmellyAnnotated/Drink.java,Drink,Shotgun Surgery,Change Preventers,updateCustomerInfo,45,51,block,        // Shotgun Surgery (changing multiple methods to update contact info)
java,Java/SmellyAnnotated/Drink.java,Drink,Shotgun Surgery,Change Preventers,updateCustomerName,54,57,block,        // Shotgun Surgery (separate method to update name)
java,Java/SmellyAnnotated/Drink.java,Drink,Shotgun Surgery,Change Preventers,updateCustomerAddress,60,62,block,        // Shotgun Surgery (separate method to update address)
java,Java/SmellyAnnotated/Drink.java,Drink,Shotgun Surgery,Change Preventers,updateCustomerPhoneNumber,65,67,block,        // Shotgun Surgery (separate method to update phone number)
java,Java/SmellyAnnotated/Drink.java,Drink,Shotgun Surgery,Change Preventers,updateCustomerEmail,70,72,block,        // Shotgun Surgery (separate method to update email)
java,Java/SmellyAnnotated/Drink.java,Drink,Divergent Change,Change Preventers,notifyForPromotion,75,77,block,        // Divergent Change (method to notify for promotion)
java,Java/SmellyAnnotated/Drink.java,Drink,Divergent Change,Change Preventers,notifyForDiscount,80,82,block,        // Divergent Change (method to notify for discount)
java,Java/SmellyAnnotated/Drink.java,Drink,Divergent Change,Change Preventers,notifyForNewArrivals,85,87,block,        // Divergent Change (method to notify for new arrivals)
java,Java/SmellyAnnotated/Drink.java,Drink,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,90,92,block,        // Parallel Inheritance Hierarchies (method to apply discount)
java,Java/SmellyAnnotated/Drink.java,Drink,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,95,97,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
java,Java/SmellyAnnotated/Drink.java,Drink,Switch Statements,Object-Orientation Abusers,handleComplaint,100,103,method-scope,        // Switch Statements (using if-else to simulate switch)
java,Java/SmellyAnnotated/Drink.java,Drink,Speculative Generality,Dispensables,askForReceipt,111,111,inline,"        System.out.println(""Customer is asking for a receipt."");  // Speculative Generality (unused method)"
java,Java/SmellyAnnotated/Drink.java,Drink,Dead Code,Dispensables,anotherUnusedMethod,115,116,block,        // Dead Code (method is never called)
java,Java/SmellyAnnotated/Drink.java,Drink,Dead Code,Dispensables,yetAnotherUnusedMethod,119,120,block,        // More Dead Code
java,Java/SmellyAnnotated/Drink.java,Drink,Long Method,Bloaters,longMethod,123,135,block,        // Long Method (too many tasks in a single method)
java,Java/SmellyAnnotated/Drink.java,Drink,Duplicate Code,Dispensables,duplicateMethod,138,141,block,        // Duplicate Code (repeating functionality)
java,Java/SmellyAnnotated/Drink.java,Drink,Message Chains,Couplers,chainOfMethods,144,147,block,        // Message Chain (calling methods on objects returned by another method)
java,Java/SmellyAnnotated/Drink.java,Drink,Middle Man,Couplers,middlemanMethod,150,153,block,        // Middle Man (methods that delegate to other methods)
java,Java/SmellyAnnotated/Drink.java,Drink,Inappropriate Intimacy,Couplers,accessInternalDetails,165,167,block,        // Inappropriate Intimacy (accessing internal details of another class)
java,Java/SmellyAnnotated/Drink.java,Drink,Refused Bequest,Object-Orientation Abusers,refusedBequest,170,172,block,        // Refused Bequest (method that should be inherited but is empty)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Primitive Obsession,Bloaters,Entire Class,14,15,block,    // Primitive Obsession
java,Java/SmellyAnnotated/Pizza.java,Pizza,Data Clumps,Bloaters,Entire Class,17,22,block,    // Data Clumps
java,Java/SmellyAnnotated/Pizza.java,Pizza,Temporary Field,Object-Orientation Abusers,Entire Class,24,26,block,    // Temporary Fields
java,Java/SmellyAnnotated/Pizza.java,Pizza,Primitive Obsession,Bloaters,Pizza,32,32,inline,        this.extraCheese = false; // Primitive Obsession
java,Java/SmellyAnnotated/Pizza.java,Pizza,Shotgun Surgery,Change Preventers,updateCustomerInfo,60,66,block,        // Shotgun Surgery (changing multiple methods to update contact info)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Shotgun Surgery,Change Preventers,updateCustomerName,69,72,block,        // Shotgun Surgery (separate method to update name)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Shotgun Surgery,Change Preventers,updateCustomerAddress,75,77,block,        // Shotgun Surgery (separate method to update address)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Shotgun Surgery,Change Preventers,updateCustomerPhoneNumber,80,82,block,        // Shotgun Surgery (separate method to update phone number)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Shotgun Surgery,Change Preventers,updateCustomerEmail,85,87,block,        // Shotgun Surgery (separate method to update email)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Divergent Change,Change Preventers,notifyForPromotion,90,92,block,        // Divergent Change (method to notify for promotion)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Divergent Change,Change Preventers,notifyForDiscount,95,97,block,        // Divergent Change (method to notify for discount)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Divergent Change,Change Preventers,notifyForNewArrivals,100,102,block,        // Divergent Change (method to notify for new arrivals)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,105,107,block,        // Parallel Inheritance Hierarchies (method to apply discount)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,110,112,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,115,118,method-scope,        // Switch Statements (using if-else to simulate switch)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Speculative Generality,Dispensables,askForReceipt,128,128,inline,"        System.out.println(""Customer is asking for a receipt."");  // Speculative Generality (unused method)"
java,Java/SmellyAnnotated/Pizza.java,Pizza,Dead Code,Dispensables,anotherUnusedMethod,132,133,block,        // Dead Code (method is never called)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Dead Code,Dispensables,yetAnotherUnusedMethod,136,137,block,        // More Dead Code
java,Java/SmellyAnnotated/Pizza.java,Pizza,Long Method,Bloaters,longMethod,140,152,block,        // Long Method (too many tasks in a single method)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Long Parameter List,Bloaters,orderWithUnnecessaryDetails,155,161,block,        // Long Parameter List (too many parameters in the method)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Duplicate Code,Dispensables,duplicateMethod,164,168,block,        // Duplicate Code (repeating functionality)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Message Chains,Couplers,chainOfMethods,171,174,block,        // Message Chain (calling methods on objects returned by another method)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Middle Man,Couplers,middlemanMethod,177,180,block,        // Middle Man (methods that delegate to other methods)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Inappropriate Intimacy,Couplers,accessInternalDetails,192,194,block,        // Inappropriate Intimacy (accessing internal details of another class)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Refused Bequest,Object-Orientation Abusers,refusedBequest,197,199,block,        // Refused Bequest (method that should be inherited but is empty)
java,Java/SmellyAnnotated/Pizza.java,Pizza,Switch Statements,Object-Orientation Abusers,handleComplaint,208,211,method-scope,        // Switch Statements (using if-else to simulate switch)
java,Java/SmellyAnnotated/Shop.java,Shop,Primitive Obsession,Bloaters,Entire Class,14,15,block,    // Primitive Obsession
java,Java/SmellyAnnotated/Shop.java,Shop,Data Clumps,Bloaters,Entire Class,17,22,block,    // Data Clumps
java,Java/SmellyAnnotated/Shop.java,Shop,Temporary Field,Object-Orientation Abusers,Entire Class,24,26,block,    // Temporary Fields
java,Java/SmellyAnnotated/Shop.java,Shop,Primitive Obsession,Bloaters,Shop,31,31,inline,        this.frequentCustomerDiscount = false; // Primitive Obsession
java,Java/SmellyAnnotated/Shop.java,Shop,Shotgun Surgery,Change Preventers,updateContactInfo,63,69,block,        // Shotgun Surgery (changing multiple methods to update contact info)
java,Java/SmellyAnnotated/Shop.java,Shop,Shotgun Surgery,Change Preventers,updateName,72,75,block,        // Shotgun Surgery (separate method to update name)
java,Java/SmellyAnnotated/Shop.java,Shop,Shotgun Surgery,Change Preventers,updateAddress,78,80,block,        // Shotgun Surgery (separate method to update address)
java,Java/SmellyAnnotated/Shop.java,Shop,Shotgun Surgery,Change Preventers,updatePhoneNumber,83,85,block,        // Shotgun Surgery (separate method to update phone number)
java,Java/SmellyAnnotated/Shop.java,Shop,Shotgun Surgery,Change Preventers,updateEmail,88,90,block,        // Shotgun Surgery (separate method to update email)
java,Java/SmellyAnnotated/Shop.java,Shop,Divergent Change,Change Preventers,notifyForPromotion,93,95,block,        // Divergent Change (method to notify for promotion)
java,Java/SmellyAnnotated/Shop.java,Shop,Divergent Change,Change Preventers,notifyForDiscount,98,100,block,        // Divergent Change (method to notify for discount)
java,Java/SmellyAnnotated/Shop.java,Shop,Divergent Change,Change Preventers,notifyForNewArrivals,103,105,block,        // Divergent Change (method to notify for new arrivals)
java,Java/SmellyAnnotated/Shop.java,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyDiscount,108,110,block,        // Parallel Inheritance Hierarchies (method to apply discount)
java,Java/SmellyAnnotated/Shop.java,Shop,Parallel Inheritance Hierarchies,Object-Orientation Abusers,applyLoyaltyPoints,113,115,block,        // Parallel Inheritance Hierarchies (method to apply loyalty points)
java,Java/SmellyAnnotated/Shop.java,Shop,Switch Statements,Object-Orientation Abusers,handleComplaint,118,121,method-scope,        // Switch Statements (using if-else to simulate switch)
java,Java/SmellyAnnotated/Shop.java,Shop,Speculative Generality,Dispensables,askForReceipt,131,131,inline,"        System.out.println(""Customer is asking for a receipt."");  // Speculative Generality (unused method)"
java,Java/SmellyAnnotated/Shop.java,Shop,Dead Code,Dispensables,anotherUnusedMethod,135,135,block,        // Dead Code (method is never
